Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'MC_HOST_PREFILL_L0'.
Using operations until 'MC_HOST_PREFILL_L0_END'.
Detected data from 2 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                      Device   Device Time  Op-to-Op Gap  Cores  DRAM        DRAM %   FLOPs         FLOPs %  Math Fidelity
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2670    0.0 %         BinaryNgDeviceOperation                                            1        18 μs                  110                                                           FP32 => FP32
 3418    0.0 %         ReshapeViewDeviceOperation                                         1         3 μs         32 μs      1                                                           BF16 => BF16
 3421    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         46 μs      1                                                           BF16 => BF16
 3423    0.0 %         UnaryDeviceOperation                                               0        17 μs         91 μs    110                                                           BF16 => BF16
 3425    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       115 μs         14 μs     40    656 GB/s  128.1 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 3431    0.0 %         BinaryNgDeviceOperation                                            0        22 μs         58 μs    110                                                     BF16, BF16 => BF16
 3433    0.0 %         PermuteDeviceOperation                                             0         4 μs         16 μs    110                                                           BF16 => BF16
 3435    0.0 %         BinaryNgDeviceOperation                                            0        12 μs         47 μs    110                                                     BF16, BF16 => BF16
 3436    0.0 %         UnaryDeviceOperation                                               1        34 μs         31 μs    110                                                           BF16 => BF16
 3444    0.6 %         CopyDeviceOperation                                                1        13 μs     12,460 μs    110                                                     BFP4, BFP4 => BFP4
 3450    0.6 %         CopyDeviceOperation                                                0        14 μs     13,026 μs    110                                                     BFP4, BFP4 => BFP4
 3452    0.7 %         CopyDeviceOperation                                                1        13 μs     14,368 μs    110                                                     BFP4, BFP4 => BFP4
 3458    0.7 %         CopyDeviceOperation                                                0        14 μs     14,070 μs    110                                                     BFP4, BFP4 => BFP4
 3462    0.6 %         CopyDeviceOperation                                                0        13 μs     12,638 μs    110                                                     BFP4, BFP4 => BFP4
 3466    0.6 %         CopyDeviceOperation                                                0        13 μs     13,036 μs    110                                                     BFP4, BFP4 => BFP4
 3468    0.7 %         CopyDeviceOperation                                                1        13 μs     15,545 μs    110                                                     BFP4, BFP4 => BFP4
 3474    0.6 %         CopyDeviceOperation                                                0        13 μs     13,663 μs    110                                                     BFP4, BFP4 => BFP4
 3476    0.7 %         CopyDeviceOperation                                                1        14 μs     14,059 μs    110                                                     BFP4, BFP4 => BFP4
 3480    0.6 %         CopyDeviceOperation                                                1        13 μs     13,819 μs    110                                                     BFP4, BFP4 => BFP4
 3484    0.0 %         ConcatDeviceOperation                                              1       131 μs        581 μs    110                                                     BFP4, BFP4 => BFP4
 3489    0.0 %         FillPadDeviceOperation                                             0         6 μs        111 μs      4                                                       UINT32 => UINT32
 3490    0.0 %         GatherDeviceOperation                                              1        34 μs         36 μs      4                                                   BF16, UINT32 => BF16
 3492    0.0 %         FillPadDeviceOperation                                             1         7 μs         15 μs      4                                                           BF16 => BF16
 3494    0.0 %         ReduceDeviceOperation                                              1         1 μs         37 μs      4                                                           BF16 => BF16
 3497    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         36 μs      1                                                           BF16 => BF16
 3498    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         34 μs      1                                                           BF16 => BF16
 3501    0.0 %         UnaryDeviceOperation                                               0        17 μs         91 μs    110                                                           BF16 => BF16
 3503    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       157 μs         12 μs     40    481 GB/s   93.9 %   53.5 TFLOPs   24.2 %   LoFi BF16 x BFP4 => BF16
 3508    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         15 μs    110                                                     BF16, BF16 => BF16
 3511    0.0 %         PermuteDeviceOperation                                             0         4 μs         16 μs    110                                                           BF16 => BF16
 3512    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         49 μs    110                                                     BF16, BF16 => BF16
 3514    0.0 %         UnaryDeviceOperation                                               1        35 μs         35 μs    110                                                           BF16 => BF16
 3524    0.6 %         CopyDeviceOperation                                                0        13 μs     13,227 μs    110                                                     BFP4, BFP4 => BFP4
 3526    0.6 %         CopyDeviceOperation                                                1        13 μs     13,792 μs    110                                                     BFP4, BFP4 => BFP4
 3530    0.6 %         CopyDeviceOperation                                                1        13 μs     13,579 μs    110                                                     BFP4, BFP4 => BFP4
 3536    0.6 %         CopyDeviceOperation                                                0        13 μs     13,258 μs    110                                                     BFP4, BFP4 => BFP4
 3540    0.6 %         CopyDeviceOperation                                                0        13 μs     13,406 μs    110                                                     BFP4, BFP4 => BFP4
 3544    0.6 %         CopyDeviceOperation                                                0        14 μs     13,054 μs    110                                                     BFP4, BFP4 => BFP4
 3548    0.6 %         CopyDeviceOperation                                                0        13 μs     12,758 μs    110                                                     BFP4, BFP4 => BFP4
 3552    0.6 %         CopyDeviceOperation                                                0        13 μs     13,545 μs    110                                                     BFP4, BFP4 => BFP4
 3554    0.6 %         CopyDeviceOperation                                                1        14 μs     13,227 μs    110                                                     BFP4, BFP4 => BFP4
 3560    0.8 %         CopyDeviceOperation                                                0        13 μs     17,203 μs    110                                                     BFP4, BFP4 => BFP4
 3563    0.0 %         ConcatDeviceOperation                                              0       131 μs        162 μs    110                                                     BFP4, BFP4 => BFP4
 3567    0.0 %         FillPadDeviceOperation                                             0         6 μs        141 μs      4                                                       UINT32 => UINT32
 3568    0.0 %         GatherDeviceOperation                                              1        34 μs         47 μs      4                                                   BF16, UINT32 => BF16
 3571    0.0 %         FillPadDeviceOperation                                             0         7 μs         17 μs      4                                                           BF16 => BF16
 3573    0.0 %         ReduceDeviceOperation                                              0         1 μs         25 μs      4                                                           BF16 => BF16
 3574    0.0 %         ReshapeViewDeviceOperation                                         1         3 μs         29 μs      1                                                           BF16 => BF16
 3576    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         36 μs      1                                                           BF16 => BF16
 3579    0.0 %         UnaryDeviceOperation                                               0        18 μs         92 μs    110                                                           BF16 => BF16
 3581    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       148 μs         11 μs     40    510 GB/s   99.7 %   56.8 TFLOPs   25.7 %   LoFi BF16 x BFP4 => BF16
 3587    0.0 %         BinaryNgDeviceOperation                                            0        21 μs         20 μs    110                                                     BF16, BF16 => BF16
 3588    0.0 %         PermuteDeviceOperation                                             1         4 μs         16 μs    110                                                           BF16 => BF16
 3590    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         50 μs    110                                                     BF16, BF16 => BF16
 3592    0.0 %         UnaryDeviceOperation                                               1        34 μs         34 μs    110                                                           BF16 => BF16
 3602    0.6 %         CopyDeviceOperation                                                0        14 μs     13,077 μs    110                                                     BFP4, BFP4 => BFP4
 3606    0.6 %         CopyDeviceOperation                                                0        13 μs     13,010 μs    110                                                     BFP4, BFP4 => BFP4
 3608    0.6 %         CopyDeviceOperation                                                1        13 μs     13,674 μs    110                                                     BFP4, BFP4 => BFP4
 3612    0.6 %         CopyDeviceOperation                                                1        14 μs     12,857 μs    110                                                     BFP4, BFP4 => BFP4
 3618    0.6 %         CopyDeviceOperation                                                0        13 μs     13,483 μs    110                                                     BFP4, BFP4 => BFP4
 3620    0.6 %         CopyDeviceOperation                                                1        13 μs     13,443 μs    110                                                     BFP4, BFP4 => BFP4
 3624    0.6 %         CopyDeviceOperation                                                1        13 μs     13,468 μs    110                                                     BFP4, BFP4 => BFP4
 3628    0.6 %         CopyDeviceOperation                                                1        13 μs     13,214 μs    110                                                     BFP4, BFP4 => BFP4
 3632    0.6 %         CopyDeviceOperation                                                1        13 μs     12,689 μs    110                                                     BFP4, BFP4 => BFP4
 3638    0.6 %         CopyDeviceOperation                                                0        13 μs     13,348 μs    110                                                     BFP4, BFP4 => BFP4
 3640    0.0 %         ConcatDeviceOperation                                              1       131 μs        617 μs    110                                                     BFP4, BFP4 => BFP4
 3645    0.0 %         FillPadDeviceOperation                                             0         6 μs        146 μs      4                                                       UINT32 => UINT32
 3647    0.0 %         GatherDeviceOperation                                              0        34 μs         35 μs      4                                                   BF16, UINT32 => BF16
 3649    0.0 %         FillPadDeviceOperation                                             0         7 μs         16 μs      4                                                           BF16 => BF16
 3650    0.0 %         ReduceDeviceOperation                                              1         1 μs         28 μs      4                                                           BF16 => BF16
 3653    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         34 μs      1                                                           BF16 => BF16
 3654    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         36 μs      1                                                           BF16 => BF16
 3656    0.0 %         UnaryDeviceOperation                                               1        17 μs         88 μs    110                                                           BF16 => BF16
 3659    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       148 μs         11 μs     40    511 GB/s   99.7 %   56.8 TFLOPs   25.7 %   LoFi BF16 x BFP4 => BF16
 3664    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         16 μs    110                                                     BF16, BF16 => BF16
 3666    0.0 %         PermuteDeviceOperation                                             1         4 μs         16 μs    110                                                           BF16 => BF16
 3668    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         49 μs    110                                                     BF16, BF16 => BF16
 3671    0.0 %         UnaryDeviceOperation                                               0        35 μs         35 μs    110                                                           BF16 => BF16
 3680    0.6 %         CopyDeviceOperation                                                0        14 μs     12,907 μs    110                                                     BFP4, BFP4 => BFP4
 3684    0.7 %         CopyDeviceOperation                                                0        13 μs     14,061 μs    110                                                     BFP4, BFP4 => BFP4
 3686    0.6 %         CopyDeviceOperation                                                1        13 μs     13,874 μs    110                                                     BFP4, BFP4 => BFP4
 3692    0.7 %         CopyDeviceOperation                                                0        13 μs     15,462 μs    110                                                     BFP4, BFP4 => BFP4
 3694    0.6 %         CopyDeviceOperation                                                1        13 μs     13,550 μs    110                                                     BFP4, BFP4 => BFP4
 3700    0.6 %         CopyDeviceOperation                                                0        13 μs     12,959 μs    110                                                     BFP4, BFP4 => BFP4
 3702    0.6 %         CopyDeviceOperation                                                1        13 μs     13,149 μs    110                                                     BFP4, BFP4 => BFP4
 3706    0.6 %         CopyDeviceOperation                                                1        13 μs     13,407 μs    110                                                     BFP4, BFP4 => BFP4
 3712    0.6 %         CopyDeviceOperation                                                0        14 μs     13,363 μs    110                                                     BFP4, BFP4 => BFP4
 3714    0.6 %         CopyDeviceOperation                                                1        14 μs     13,319 μs    110                                                     BFP4, BFP4 => BFP4
 3718    0.0 %         ConcatDeviceOperation                                              1       131 μs        600 μs    110                                                     BFP4, BFP4 => BFP4
 3723    0.0 %         FillPadDeviceOperation                                             0         6 μs        112 μs      4                                                       UINT32 => UINT32
 3724    0.0 %         GatherDeviceOperation                                              1        34 μs         38 μs      4                                                   BF16, UINT32 => BF16
 3727    0.0 %         FillPadDeviceOperation                                             0         7 μs         19 μs      4                                                           BF16 => BF16
 3729    0.0 %         ReduceDeviceOperation                                              0         1 μs         27 μs      4                                                           BF16 => BF16
 3731    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         34 μs      1                                                           BF16 => BF16
 3732    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         41 μs      1                                                           BF16 => BF16
 3735    0.0 %         UnaryDeviceOperation                                               0        17 μs         88 μs    110                                                           BF16 => BF16
 3737    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       115 μs         12 μs     40    657 GB/s  128.3 %   73.1 TFLOPs   33.1 %   LoFi BF16 x BFP4 => BF16
 3742    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         54 μs    110                                                     BF16, BF16 => BF16
 3745    0.0 %         PermuteDeviceOperation                                             0         4 μs         15 μs    110                                                           BF16 => BF16
 3746    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         54 μs    110                                                     BF16, BF16 => BF16
 3749    0.0 %         UnaryDeviceOperation                                               0        35 μs         32 μs    110                                                           BF16 => BF16
 3754    0.0 %         BinaryNgDeviceOperation                                            1         6 μs         10 μs    110                                                     BF16, BF16 => BF16
 3758    0.6 %         CopyDeviceOperation                                                0        13 μs     12,944 μs    110                                                     BFP4, BFP4 => BFP4
 3760    0.6 %         CopyDeviceOperation                                                1        14 μs     13,586 μs    110                                                     BFP4, BFP4 => BFP4
 3766    0.6 %         CopyDeviceOperation                                                0        14 μs     13,090 μs    110                                                     BFP4, BFP4 => BFP4
 3768    0.6 %         CopyDeviceOperation                                                1        13 μs     13,117 μs    110                                                     BFP4, BFP4 => BFP4
 3774    0.7 %         CopyDeviceOperation                                                0        13 μs     14,191 μs    110                                                     BFP4, BFP4 => BFP4
 3778    0.6 %         CopyDeviceOperation                                                0        13 μs     12,954 μs    110                                                     BFP4, BFP4 => BFP4
 3780    0.6 %         CopyDeviceOperation                                                1        13 μs     13,354 μs    110                                                     BFP4, BFP4 => BFP4
 3786    0.6 %         CopyDeviceOperation                                                0        13 μs     13,714 μs    110                                                     BFP4, BFP4 => BFP4
 3788    0.6 %         CopyDeviceOperation                                                1        13 μs     13,418 μs    110                                                     BFP4, BFP4 => BFP4
 3792    0.6 %         CopyDeviceOperation                                                1        14 μs     13,074 μs    110                                                     BFP4, BFP4 => BFP4
 3797    0.0 %         ConcatDeviceOperation                                              0       131 μs        163 μs    110                                                     BFP4, BFP4 => BFP4
 3800    0.0 %         FillPadDeviceOperation                                             1         6 μs        126 μs      4                                                       UINT32 => UINT32
 3803    0.0 %         GatherDeviceOperation                                              0        34 μs         39 μs      4                                                   BF16, UINT32 => BF16
 3804    0.0 %         FillPadDeviceOperation                                             1         7 μs         18 μs      4                                                           BF16 => BF16
 3807    0.0 %         ReduceDeviceOperation                                              0         1 μs         32 μs      4                                                           BF16 => BF16
 3809    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         29 μs      1                                                           BF16 => BF16
 3810    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         34 μs      1                                                           BF16 => BF16
 3812    0.0 %         UnaryDeviceOperation                                               1        17 μs         87 μs    110                                                           BF16 => BF16
 3814    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        1       115 μs         13 μs     40    657 GB/s  128.2 %   73.1 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 3820    0.0 %         BinaryNgDeviceOperation                                            1        21 μs         50 μs    110                                                     BF16, BF16 => BF16
 3822    0.0 %         PermuteDeviceOperation                                             1         4 μs         17 μs    110                                                           BF16 => BF16
 3825    0.0 %         BinaryNgDeviceOperation                                            0        11 μs         56 μs    110                                                     BF16, BF16 => BF16
 3827    0.0 %         UnaryDeviceOperation                                               0        35 μs         36 μs    110                                                           BF16 => BF16
 3833    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         19 μs    110                                                     BF16, BF16 => BF16
 3836    0.6 %         CopyDeviceOperation                                                0        13 μs     13,039 μs    110                                                     BFP4, BFP4 => BFP4
 3840    0.6 %         CopyDeviceOperation                                                0        13 μs     13,676 μs    110                                                     BFP4, BFP4 => BFP4
 3844    0.6 %         CopyDeviceOperation                                                0        13 μs     13,532 μs    110                                                     BFP4, BFP4 => BFP4
 3848    0.6 %         CopyDeviceOperation                                                0        14 μs     12,863 μs    110                                                     BFP4, BFP4 => BFP4
 3852    0.6 %         CopyDeviceOperation                                                0        13 μs     13,232 μs    110                                                     BFP4, BFP4 => BFP4
 3856    0.6 %         CopyDeviceOperation                                                0        14 μs     13,348 μs    110                                                     BFP4, BFP4 => BFP4
 3860    0.6 %         CopyDeviceOperation                                                0        13 μs     13,171 μs    110                                                     BFP4, BFP4 => BFP4
 3862    0.6 %         CopyDeviceOperation                                                1        13 μs     12,989 μs    110                                                     BFP4, BFP4 => BFP4
 3868    0.6 %         CopyDeviceOperation                                                0        13 μs     13,398 μs    110                                                     BFP4, BFP4 => BFP4
 3870    0.6 %         CopyDeviceOperation                                                1        13 μs     13,943 μs    110                                                     BFP4, BFP4 => BFP4
 3874    0.0 %         ConcatDeviceOperation                                              1       132 μs        606 μs    110                                                     BFP4, BFP4 => BFP4
 3878    0.0 %         FillPadDeviceOperation                                             1         6 μs        114 μs      4                                                       UINT32 => UINT32
 3880    0.0 %         GatherDeviceOperation                                              1        34 μs         40 μs      4                                                   BF16, UINT32 => BF16
 3882    0.0 %         FillPadDeviceOperation                                             1         7 μs         17 μs      4                                                           BF16 => BF16
 3884    0.0 %         ReduceDeviceOperation                                              1         1 μs         28 μs      4                                                           BF16 => BF16
 3887    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         33 μs      1                                                           BF16 => BF16
 3889    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         42 μs      1                                                           BF16 => BF16
 3891    0.0 %         UnaryDeviceOperation                                               0        17 μs         96 μs    110                                                           BF16 => BF16
 3893    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       123 μs         18 μs     40    612 GB/s  119.6 %   68.2 TFLOPs   30.8 %   LoFi BF16 x BFP4 => BF16
 3898    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         45 μs    110                                                     BF16, BF16 => BF16
 3900    0.0 %         PermuteDeviceOperation                                             1         4 μs         17 μs    110                                                           BF16 => BF16
 3902    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         52 μs    110                                                     BF16, BF16 => BF16
 3904    0.0 %         UnaryDeviceOperation                                               1        35 μs         33 μs    110                                                           BF16 => BF16
 3914    0.6 %         CopyDeviceOperation                                                0        13 μs     13,219 μs    110                                                     BFP4, BFP4 => BFP4
 3916    0.6 %         CopyDeviceOperation                                                1        13 μs     12,143 μs    110                                                     BFP4, BFP4 => BFP4
 3920    0.6 %         CopyDeviceOperation                                                1        13 μs     13,351 μs    110                                                     BFP4, BFP4 => BFP4
 3926    0.6 %         CopyDeviceOperation                                                0        13 μs     12,792 μs    110                                                     BFP4, BFP4 => BFP4
 3930    0.6 %         CopyDeviceOperation                                                0        13 μs     13,548 μs    110                                                     BFP4, BFP4 => BFP4
 3934    0.6 %         CopyDeviceOperation                                                0        13 μs     13,191 μs    110                                                     BFP4, BFP4 => BFP4
 3938    0.6 %         CopyDeviceOperation                                                0        13 μs     12,749 μs    110                                                     BFP4, BFP4 => BFP4
 3942    0.6 %         CopyDeviceOperation                                                0        13 μs     13,598 μs    110                                                     BFP4, BFP4 => BFP4
 3946    0.6 %         CopyDeviceOperation                                                0        13 μs     13,688 μs    110                                                     BFP4, BFP4 => BFP4
 3950    0.6 %         CopyDeviceOperation                                                0        13 μs     13,435 μs    110                                                     BFP4, BFP4 => BFP4
 3952    0.0 %         ConcatDeviceOperation                                              1       131 μs        604 μs    110                                                     BFP4, BFP4 => BFP4
 3956    0.0 %         FillPadDeviceOperation                                             1         6 μs        126 μs      4                                                       UINT32 => UINT32
 3959    0.0 %         GatherDeviceOperation                                              0        34 μs         44 μs      4                                                   BF16, UINT32 => BF16
 3960    0.0 %         FillPadDeviceOperation                                             1         7 μs         17 μs      4                                                           BF16 => BF16
 3962    0.0 %         ReduceDeviceOperation                                              1         1 μs         35 μs      4                                                           BF16 => BF16
 3965    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         33 μs      1                                                           BF16 => BF16
 3967    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         36 μs      1                                                           BF16 => BF16
 3969    0.0 %         UnaryDeviceOperation                                               0        17 μs         91 μs    110                                                           BF16 => BF16
 3971    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       115 μs         15 μs     40    655 GB/s  128.0 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 3977    0.0 %         BinaryNgDeviceOperation                                            0        22 μs         50 μs    110                                                     BF16, BF16 => BF16
 3979    0.0 %         PermuteDeviceOperation                                             0         3 μs         17 μs    110                                                           BF16 => BF16
 3980    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         53 μs    110                                                     BF16, BF16 => BF16
 3983    0.0 %         UnaryDeviceOperation                                               0        35 μs         34 μs    110                                                           BF16 => BF16
 3988    0.0 %         BinaryNgDeviceOperation                                            1         6 μs          7 μs    110                                                     BF16, BF16 => BF16
 3992    0.8 %         CopyDeviceOperation                                                0        14 μs     16,221 μs    110                                                     BFP4, BFP4 => BFP4
 3996    0.6 %         CopyDeviceOperation                                                0        13 μs     13,128 μs    110                                                     BFP4, BFP4 => BFP4
 4000    0.6 %         CopyDeviceOperation                                                0        13 μs     13,150 μs    110                                                     BFP4, BFP4 => BFP4
 4004    0.6 %         CopyDeviceOperation                                                0        13 μs     13,363 μs    110                                                     BFP4, BFP4 => BFP4
 4008    0.6 %         CopyDeviceOperation                                                0        13 μs     13,158 μs    110                                                     BFP4, BFP4 => BFP4
 4012    0.6 %         CopyDeviceOperation                                                0        14 μs     13,185 μs    110                                                     BFP4, BFP4 => BFP4
 4016    0.6 %         CopyDeviceOperation                                                0        13 μs     13,649 μs    110                                                     BFP4, BFP4 => BFP4
 4020    0.6 %         CopyDeviceOperation                                                0        13 μs     12,914 μs    110                                                     BFP4, BFP4 => BFP4
 4022    0.6 %         CopyDeviceOperation                                                1        13 μs     13,249 μs    110                                                     BFP4, BFP4 => BFP4
 4028    0.6 %         CopyDeviceOperation                                                0        14 μs     13,256 μs    110                                                     BFP4, BFP4 => BFP4
 4030    0.0 %         ConcatDeviceOperation                                              1       131 μs        600 μs    110                                                     BFP4, BFP4 => BFP4
 4034    0.0 %         FillPadDeviceOperation                                             1         6 μs        112 μs      4                                                       UINT32 => UINT32
 4036    0.0 %         GatherDeviceOperation                                              1        34 μs         38 μs      4                                                   BF16, UINT32 => BF16
 4038    0.0 %         FillPadDeviceOperation                                             1         7 μs         17 μs      4                                                           BF16 => BF16
 4040    0.0 %         ReduceDeviceOperation                                              1         1 μs         71 μs      4                                                           BF16 => BF16
 4042    0.0 %         ReshapeViewDeviceOperation                                         1         3 μs        112 μs      1                                                           BF16 => BF16
 4044    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         51 μs      1                                                           BF16 => BF16
 4047    0.0 %         UnaryDeviceOperation                                               0        17 μs         89 μs    110                                                           BF16 => BF16
 4048    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        1       115 μs         15 μs     40    656 GB/s  128.2 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 4054    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         54 μs    110                                                     BF16, BF16 => BF16
 4057    0.0 %         PermuteDeviceOperation                                             0         4 μs         17 μs    110                                                           BF16 => BF16
 4059    0.0 %         BinaryNgDeviceOperation                                            0        11 μs         47 μs    110                                                     BF16, BF16 => BF16
 4060    0.0 %         UnaryDeviceOperation                                               1        35 μs         32 μs    110                                                           BF16 => BF16
 4070    0.6 %         CopyDeviceOperation                                                0        13 μs     13,220 μs    110                                                     BFP4, BFP4 => BFP4
 4072    0.6 %         CopyDeviceOperation                                                1        13 μs     12,778 μs    110                                                     BFP4, BFP4 => BFP4
 4076    0.6 %         CopyDeviceOperation                                                1        13 μs     12,852 μs    110                                                     BFP4, BFP4 => BFP4
 4082    0.6 %         CopyDeviceOperation                                                0        13 μs     13,459 μs    110                                                     BFP4, BFP4 => BFP4
 4086    0.6 %         CopyDeviceOperation                                                0        13 μs     13,083 μs    110                                                     BFP4, BFP4 => BFP4
 4090    0.6 %         CopyDeviceOperation                                                0        13 μs     13,308 μs    110                                                     BFP4, BFP4 => BFP4
 4093    0.0 %         ConcatDeviceOperation                                              0        79 μs        197 μs    110                                                     BFP4, BFP4 => BFP4
 4096    0.0 %         FillPadDeviceOperation                                             1         6 μs        172 μs      4                                                       UINT32 => UINT32
 4099    0.0 %         GatherDeviceOperation                                              0        34 μs         38 μs      4                                                   BF16, UINT32 => BF16
 4100    0.0 %         FillPadDeviceOperation                                             1         7 μs         15 μs      4                                                           BF16 => BF16
 4102    0.0 %         ReduceDeviceOperation                                              1         1 μs         39 μs      4                                                           BF16 => BF16
 4105    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         32 μs      1                                                           BF16 => BF16
 4107    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         37 μs      1                                                           BF16 => BF16
 4109    0.0 %         UnaryDeviceOperation                                               0        11 μs         89 μs    110                                                           BF16 => BF16
 4110    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/24 x 32 x 2560 x 1280        1        69 μs         19 μs     40  1,093 GB/s  213.5 %  121.7 TFLOPs   55.0 %   LoFi BF16 x BFP4 => BF16
 4114    0.0 %         SliceDeviceOperation                                               1         8 μs         22 μs    110                                                           BF16 => BF16
 4117    0.0 %         BinaryNgDeviceOperation                                            0        14 μs         75 μs    110                                                     BF16, BF16 => BF16
 4118    0.0 %         PermuteDeviceOperation                                             1         3 μs         25 μs    110                                                           BF16 => BF16
 4121    0.0 %         BinaryNgDeviceOperation                                            0         8 μs         50 μs    110                                                     BF16, BF16 => BF16
 4122    0.0 %         UnaryDeviceOperation                                               1        21 μs         34 μs    110                                                           BF16 => BF16
 4129    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         57 μs    110                                                     BF16, BF16 => BF16
 4130    0.0 %         BinaryNgDeviceOperation                                            1         3 μs         60 μs    110                                                     BF16, BF16 => BF16
 4133    0.0 %         BinaryNgDeviceOperation                                            0         4 μs         56 μs    110                                                     BF16, BF16 => BF16
 4135    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 2560                             0        13 μs         63 μs     80    123 GB/s   24.0 %   16.5 TFLOPs    3.7 %   LoFi BF16 x BFP8 => BF16
 4137    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         27 μs    110                                                     BF16, BF16 => BF16
 4138    0.0 %         ReduceScatterDeviceOperation                                       0        26 μs         51 μs      5                                                           BF16 => BF16
 4141    0.0 %         ReshapeViewDeviceOperation                                         0        67 μs         18 μs    110                                                           BF16 => BF16
 4145    0.0 %         BinaryNgDeviceOperation                                            0        66 μs         12 μs    110                                                     BF16, BF16 => BF16

These ops have a >6 μs gap since the previous operation. Running with tracing could save 2130522 μs (99.1% of overall time)
Alternatively ensure device is not waiting for the host. Experts can try moving runtime args in the kernels to compile-time args.

Matmul Optimization
-------------------
 2695    0.0 %   SLOW  MatmulDeviceOperation 128 x 5120 x 352                             0        24 μs         53 μs     44    132 GB/s   25.8 %   19.6 TFLOPs    8.0 %   LoFi BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
