Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'MC_HOST_PREFILL_L1'.
Using operations until 'MC_HOST_PREFILL_L1_END'.
Detected data from 2 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %   FLOPs        FLOPs %  Math Fidelity            
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2805    0.0 %         BinaryNgDeviceOperation                                           1        18 μs                  110                                                        FP32 => FP32
 3547    0.8 %         CopyDeviceOperation                                               0         7 μs      8,200 μs    110                                                  BFP4, BFP4 => BFP4
 3549    1.0 %         CopyDeviceOperation                                               1         7 μs      9,779 μs    110                                                  BFP4, BFP4 => BFP4
 3553    0.9 %         CopyDeviceOperation                                               1         7 μs      9,167 μs    110                                                  BFP4, BFP4 => BFP4
 3557    0.8 %         CopyDeviceOperation                                               1         7 μs      8,692 μs    110                                                  BFP4, BFP4 => BFP4
 3563    0.9 %         CopyDeviceOperation                                               0         7 μs      8,793 μs    110                                                  BFP4, BFP4 => BFP4
 3565    0.8 %         CopyDeviceOperation                                               1         7 μs      8,570 μs    110                                                  BFP4, BFP4 => BFP4
 3571    0.8 %         CopyDeviceOperation                                               0         7 μs      8,430 μs    110                                                  BFP4, BFP4 => BFP4
 3575    1.2 %         CopyDeviceOperation                                               0         7 μs     12,208 μs    110                                                  BFP4, BFP4 => BFP4
 3579    0.8 %         CopyDeviceOperation                                               0         7 μs      7,732 μs    110                                                  BFP4, BFP4 => BFP4
 3582    0.0 %         ConcatDeviceOperation                                             0        66 μs        149 μs    110                                                  BFP4, BFP4 => BFP4
 3585    0.0 %         FillPadDeviceOperation                                            1         6 μs        152 μs      4                                                    UINT32 => UINT32
 3587    0.0 %         GatherDeviceOperation                                             1        34 μs         35 μs      4                                                BF16, UINT32 => BF16
 3590    0.0 %         FillPadDeviceOperation                                            0         7 μs         15 μs      4                                                        BF16 => BF16
 3592    0.0 %         ReduceDeviceOperation                                             0         1 μs         27 μs      4                                                        BF16 => BF16
 3593    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         35 μs      1                                                        BF16 => BF16
 3596    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         35 μs      1                                                        BF16 => BF16
 3597    0.0 %         UnaryDeviceOperation                                              1         9 μs         92 μs    110                                                        BF16 => BF16
 3600    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       116 μs         61 μs     20  296 GB/s   57.9 %  36.1 TFLOPs   32.7 %   LoFi BF16 x BFP4 => BF16
 3604    0.0 %         SliceDeviceOperation                                              0         5 μs         13 μs    110                                                        BF16 => BF16
 3605    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         87 μs    110                                                  BF16, BF16 => BF16
 3607    0.0 %         PermuteDeviceOperation                                            1         4 μs         26 μs    110                                                        BF16 => BF16
 3610    0.0 %         BinaryNgDeviceOperation                                           0         7 μs         50 μs    110                                                  BF16, BF16 => BF16
 3612    0.0 %         UnaryDeviceOperation                                              0        35 μs         45 μs    110                                                        BF16 => BF16
 3618    0.0 %         BinaryNgDeviceOperation                                           0         6 μs         26 μs    110                                                  BF16, BF16 => BF16
 3621    0.8 %         CopyDeviceOperation                                               0         7 μs      8,454 μs    110                                                  BFP4, BFP4 => BFP4
 3623    0.8 %         CopyDeviceOperation                                               1         7 μs      8,275 μs    110                                                  BFP4, BFP4 => BFP4
 3627    0.8 %         CopyDeviceOperation                                               1         7 μs      8,374 μs    110                                                  BFP4, BFP4 => BFP4
 3633    0.8 %         CopyDeviceOperation                                               0         7 μs      8,646 μs    110                                                  BFP4, BFP4 => BFP4
 3635    0.8 %         CopyDeviceOperation                                               1         7 μs      8,262 μs    110                                                  BFP4, BFP4 => BFP4
 3640    0.0 %         CopyDeviceOperation                                               1         5 μs         27 μs    110                                                  BFP4, BFP4 => BFP4
 3641    0.7 %         CopyDeviceOperation                                               0         7 μs      7,527 μs    110                                                  BFP4, BFP4 => BFP4
 3643    0.8 %         CopyDeviceOperation                                               1         7 μs      8,280 μs    110                                                  BFP4, BFP4 => BFP4
 3647    0.8 %         CopyDeviceOperation                                               1         7 μs      8,284 μs    110                                                  BFP4, BFP4 => BFP4
 3653    0.9 %         CopyDeviceOperation                                               0         7 μs      9,222 μs    110                                                  BFP4, BFP4 => BFP4
 3655    0.8 %         CopyDeviceOperation                                               1         7 μs      7,953 μs    110                                                  BFP4, BFP4 => BFP4
 3660    0.1 %         ConcatDeviceOperation                                             0        66 μs        741 μs    110                                                  BFP4, BFP4 => BFP4
 3664    0.0 %         FillPadDeviceOperation                                            0         6 μs        194 μs      4                                                    UINT32 => UINT32
 3666    0.0 %         GatherDeviceOperation                                             0        34 μs         47 μs      4                                                BF16, UINT32 => BF16
 3668    0.0 %         FillPadDeviceOperation                                            0         7 μs         16 μs      4                                                        BF16 => BF16
 3670    0.0 %         ReduceDeviceOperation                                             0         1 μs         25 μs      4                                                        BF16 => BF16
 3672    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         31 μs      1                                                        BF16 => BF16
 3673    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs         34 μs      1                                                        BF16 => BF16
 3675    0.0 %         UnaryDeviceOperation                                              1         9 μs         82 μs    110                                                        BF16 => BF16
 3678    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       116 μs         19 μs     20  296 GB/s   57.8 %  36.1 TFLOPs   32.6 %   LoFi BF16 x BFP4 => BF16
 3683    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         61 μs    110                                                  BF16, BF16 => BF16
 3686    0.0 %         PermuteDeviceOperation                                            0         4 μs         25 μs    110                                                        BF16 => BF16
 3687    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         50 μs    110                                                  BF16, BF16 => BF16
 3690    0.0 %         UnaryDeviceOperation                                              0        34 μs         36 μs    110                                                        BF16 => BF16
 3695    0.0 %         BinaryNgDeviceOperation                                           1         5 μs         24 μs    110                                                  BF16, BF16 => BF16
 3699    0.9 %         CopyDeviceOperation                                               0         7 μs      8,878 μs    110                                                  BFP4, BFP4 => BFP4
 3703    0.8 %         CopyDeviceOperation                                               0         7 μs      8,521 μs    110                                                  BFP4, BFP4 => BFP4
 3707    0.8 %         CopyDeviceOperation                                               0         7 μs      7,943 μs    110                                                  BFP4, BFP4 => BFP4
 3711    0.8 %         CopyDeviceOperation                                               0         7 μs      8,004 μs    110                                                  BFP4, BFP4 => BFP4
 3713    0.8 %         CopyDeviceOperation                                               1         7 μs      8,168 μs    110                                                  BFP4, BFP4 => BFP4
 3717    0.8 %         CopyDeviceOperation                                               1         7 μs      8,282 μs    110                                                  BFP4, BFP4 => BFP4
 3723    0.8 %         CopyDeviceOperation                                               0         7 μs      8,583 μs    110                                                  BFP4, BFP4 => BFP4
 3725    0.8 %         CopyDeviceOperation                                               1         7 μs      8,298 μs    110                                                  BFP4, BFP4 => BFP4
 3731    0.8 %         CopyDeviceOperation                                               0         7 μs      7,970 μs    110                                                  BFP4, BFP4 => BFP4
 3735    0.8 %         CopyDeviceOperation                                               0         7 μs      8,173 μs    110                                                  BFP4, BFP4 => BFP4
 3738    0.0 %         ConcatDeviceOperation                                             0        66 μs        142 μs    110                                                  BFP4, BFP4 => BFP4
 3742    0.0 %         FillPadDeviceOperation                                            0         6 μs        139 μs      4                                                    UINT32 => UINT32
 3743    0.0 %         GatherDeviceOperation                                             1        34 μs         34 μs      4                                                BF16, UINT32 => BF16
 3745    0.0 %         FillPadDeviceOperation                                            1         7 μs         15 μs      4                                                        BF16 => BF16
 3747    0.0 %         ReduceDeviceOperation                                             1         1 μs         30 μs      4                                                        BF16 => BF16
 3749    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         30 μs      1                                                        BF16 => BF16
 3751    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs         38 μs      1                                                        BF16 => BF16
 3753    0.0 %         UnaryDeviceOperation                                              1         9 μs         85 μs    110                                                        BF16 => BF16
 3756    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       123 μs         22 μs     20  279 GB/s   54.4 %  34.0 TFLOPs   30.7 %   LoFi BF16 x BFP4 => BF16
 3761    0.0 %         BinaryNgDeviceOperation                                           1        12 μs         50 μs    110                                                  BF16, BF16 => BF16
 3764    0.0 %         PermuteDeviceOperation                                            0         4 μs         26 μs    110                                                        BF16 => BF16
 3765    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         60 μs    110                                                  BF16, BF16 => BF16
 3768    0.0 %         UnaryDeviceOperation                                              0        35 μs         43 μs    110                                                        BF16 => BF16
 3773    0.0 %         BinaryNgDeviceOperation                                           1         5 μs         19 μs    110                                                  BF16, BF16 => BF16
 3777    0.8 %         CopyDeviceOperation                                               0         7 μs      7,716 μs    110                                                  BFP4, BFP4 => BFP4
 3781    0.8 %         CopyDeviceOperation                                               0         7 μs      8,156 μs    110                                                  BFP4, BFP4 => BFP4
 3783    0.8 %         CopyDeviceOperation                                               1         7 μs      8,172 μs    110                                                  BFP4, BFP4 => BFP4
 3787    0.8 %         CopyDeviceOperation                                               1         7 μs      8,491 μs    110                                                  BFP4, BFP4 => BFP4
 3793    2.2 %         CopyDeviceOperation                                               0         7 μs     22,200 μs    110                                                  BFP4, BFP4 => BFP4
 3795    0.9 %         CopyDeviceOperation                                               1         7 μs      9,156 μs    110                                                  BFP4, BFP4 => BFP4
 3801    0.8 %         CopyDeviceOperation                                               0         7 μs      8,417 μs    110                                                  BFP4, BFP4 => BFP4
 3803    0.8 %         CopyDeviceOperation                                               1         7 μs      8,588 μs    110                                                  BFP4, BFP4 => BFP4
 3809    0.8 %         CopyDeviceOperation                                               0         7 μs      7,812 μs    110                                                  BFP4, BFP4 => BFP4
 3813    0.8 %         CopyDeviceOperation                                               0         7 μs      7,788 μs    110                                                  BFP4, BFP4 => BFP4
 3815    0.0 %         ConcatDeviceOperation                                             1        66 μs        382 μs    110                                                  BFP4, BFP4 => BFP4
 3820    0.0 %         FillPadDeviceOperation                                            0         6 μs        155 μs      4                                                    UINT32 => UINT32
 3822    0.0 %         GatherDeviceOperation                                             0        34 μs         36 μs      4                                                BF16, UINT32 => BF16
 3823    0.0 %         FillPadDeviceOperation                                            1         7 μs         14 μs      4                                                        BF16 => BF16
 3825    0.0 %         ReduceDeviceOperation                                             1         1 μs         30 μs      4                                                        BF16 => BF16
 3827    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         29 μs      1                                                        BF16 => BF16
 3830    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         34 μs      1                                                        BF16 => BF16
 3831    0.0 %         UnaryDeviceOperation                                              1         9 μs         82 μs    110                                                        BF16 => BF16
 3833    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       116 μs         19 μs     20  297 GB/s   58.0 %  36.2 TFLOPs   32.7 %   LoFi BF16 x BFP4 => BF16
 3839    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         68 μs    110                                                  BF16, BF16 => BF16
 3842    0.0 %         PermuteDeviceOperation                                            0         4 μs         27 μs    110                                                        BF16 => BF16
 3843    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         48 μs    110                                                  BF16, BF16 => BF16
 3846    0.0 %         UnaryDeviceOperation                                              0        35 μs         43 μs    110                                                        BF16 => BF16
 3852    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         27 μs    110                                                  BF16, BF16 => BF16
 3855    0.8 %         CopyDeviceOperation                                               0         7 μs      8,136 μs    110                                                  BFP4, BFP4 => BFP4
 3859    0.8 %         CopyDeviceOperation                                               0         7 μs      8,648 μs    110                                                  BFP4, BFP4 => BFP4
 3863    0.8 %         CopyDeviceOperation                                               0         7 μs      8,103 μs    110                                                  BFP4, BFP4 => BFP4
 3867    0.9 %         CopyDeviceOperation                                               0         7 μs      8,770 μs    110                                                  BFP4, BFP4 => BFP4
 3871    0.9 %         CopyDeviceOperation                                               0         7 μs      8,764 μs    110                                                  BFP4, BFP4 => BFP4
 3875    0.9 %         CopyDeviceOperation                                               0         7 μs      8,913 μs    110                                                  BFP4, BFP4 => BFP4
 3877    0.8 %         CopyDeviceOperation                                               1         7 μs      8,413 μs    110                                                  BFP4, BFP4 => BFP4
 3881    0.8 %         CopyDeviceOperation                                               1         7 μs      8,635 μs    110                                                  BFP4, BFP4 => BFP4
 3887    0.8 %         CopyDeviceOperation                                               0         7 μs      8,649 μs    110                                                  BFP4, BFP4 => BFP4
 3890    0.0 %         CopyDeviceOperation                                               1         5 μs         37 μs    110                                                  BFP4, BFP4 => BFP4
 3891    0.8 %         CopyDeviceOperation                                               0         7 μs      8,723 μs    110                                                  BFP4, BFP4 => BFP4
 3893    0.0 %         ConcatDeviceOperation                                             1        66 μs        389 μs    110                                                  BFP4, BFP4 => BFP4
 3898    0.0 %         FillPadDeviceOperation                                            0         6 μs        163 μs      4                                                    UINT32 => UINT32
 3900    0.0 %         GatherDeviceOperation                                             0        34 μs         39 μs      4                                                BF16, UINT32 => BF16
 3902    0.0 %         FillPadDeviceOperation                                            0         7 μs         22 μs      4                                                        BF16 => BF16
 3903    0.0 %         ReduceDeviceOperation                                             1         1 μs         33 μs      4                                                        BF16 => BF16
 3906    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         34 μs      1                                                        BF16 => BF16
 3908    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         39 μs      1                                                        BF16 => BF16
 3909    0.0 %         UnaryDeviceOperation                                              1         9 μs         91 μs    110                                                        BF16 => BF16
 3911    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       124 μs         24 μs     20  277 GB/s   54.2 %  33.8 TFLOPs   30.6 %   LoFi BF16 x BFP4 => BF16
 3918    0.0 %         BinaryNgDeviceOperation                                           0        12 μs         91 μs    110                                                  BF16, BF16 => BF16
 3920    0.0 %         PermuteDeviceOperation                                            0         4 μs         25 μs    110                                                        BF16 => BF16
 3921    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         61 μs    110                                                  BF16, BF16 => BF16
 3923    0.0 %         UnaryDeviceOperation                                              1        35 μs         47 μs    110                                                        BF16 => BF16
 3930    0.0 %         BinaryNgDeviceOperation                                           0         6 μs         78 μs    110                                                  BF16, BF16 => BF16
 3933    0.8 %         CopyDeviceOperation                                               0         7 μs      8,610 μs    110                                                  BFP4, BFP4 => BFP4
 3935    0.8 %         CopyDeviceOperation                                               1         7 μs      8,347 μs    110                                                  BFP4, BFP4 => BFP4
 3936    0.0 %         CopyDeviceOperation                                               1         5 μs         38 μs    110                                                  BFP4, BFP4 => BFP4
 3939    0.8 %         CopyDeviceOperation                                               1         7 μs      8,072 μs    110                                                  BFP4, BFP4 => BFP4
 3943    0.7 %         CopyDeviceOperation                                               1         7 μs      7,671 μs    110                                                  BFP4, BFP4 => BFP4
 3947    1.1 %         CopyDeviceOperation                                               1         7 μs     11,458 μs    110                                                  BFP4, BFP4 => BFP4
 3953    0.9 %         CopyDeviceOperation                                               0         7 μs      8,784 μs    110                                                  BFP4, BFP4 => BFP4
 3955    0.8 %         CopyDeviceOperation                                               1         7 μs      8,212 μs    110                                                  BFP4, BFP4 => BFP4
 3961    0.8 %         CopyDeviceOperation                                               0         7 μs      7,758 μs    110                                                  BFP4, BFP4 => BFP4
 3963    0.8 %         CopyDeviceOperation                                               1         7 μs      8,112 μs    110                                                  BFP4, BFP4 => BFP4
 3969    0.8 %         CopyDeviceOperation                                               0         7 μs      8,161 μs    110                                                  BFP4, BFP4 => BFP4
 3971    0.0 %         ConcatDeviceOperation                                             1        66 μs        432 μs    110                                                  BFP4, BFP4 => BFP4
 3976    0.0 %         FillPadDeviceOperation                                            0         9 μs        164 μs      4                                                    UINT32 => UINT32
 3978    0.0 %         GatherDeviceOperation                                             0        34 μs         32 μs      4                                                BF16, UINT32 => BF16
 3980    0.0 %         FillPadDeviceOperation                                            0         7 μs         17 μs      4                                                        BF16 => BF16
 3981    0.0 %         ReduceDeviceOperation                                             1         1 μs         26 μs      4                                                        BF16 => BF16
 3983    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         32 μs      1                                                        BF16 => BF16
 3986    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         33 μs      1                                                        BF16 => BF16
 3987    0.0 %         UnaryDeviceOperation                                              1         9 μs         95 μs    110                                                        BF16 => BF16
 3989    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       101 μs         22 μs     20  340 GB/s   66.4 %  41.5 TFLOPs   37.5 %   LoFi BF16 x BFP4 => BF16
 3995    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         76 μs    110                                                  BF16, BF16 => BF16
 3998    0.0 %         PermuteDeviceOperation                                            0         3 μs         30 μs    110                                                        BF16 => BF16
 4000    0.0 %         BinaryNgDeviceOperation                                           0         7 μs         52 μs    110                                                  BF16, BF16 => BF16
 4001    0.0 %         UnaryDeviceOperation                                              1        35 μs         37 μs    110                                                        BF16 => BF16
 4008    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         25 μs    110                                                  BF16, BF16 => BF16
 4009    0.8 %         CopyDeviceOperation                                               1         7 μs      7,844 μs    110                                                  BFP4, BFP4 => BFP4
 4013    0.8 %         CopyDeviceOperation                                               1         7 μs      8,026 μs    110                                                  BFP4, BFP4 => BFP4
 4019    0.8 %         CopyDeviceOperation                                               0         7 μs      7,910 μs    110                                                  BFP4, BFP4 => BFP4
 4023    0.7 %         CopyDeviceOperation                                               0         7 μs      7,584 μs    110                                                  BFP4, BFP4 => BFP4
 4026    0.0 %         ConcatDeviceOperation                                             0        27 μs        133 μs    110                                                  BFP4, BFP4 => BFP4
 4028    0.0 %         ConcatDeviceOperation                                             0        14 μs         16 μs    110                                                  BFP4, BFP4 => BFP4
 4030    0.0 %         FillPadDeviceOperation                                            0         6 μs        195 μs      4                                                    UINT32 => UINT32
 4032    0.0 %         GatherDeviceOperation                                             0        34 μs         36 μs      4                                                BF16, UINT32 => BF16
 4034    0.0 %         FillPadDeviceOperation                                            0         7 μs         14 μs      4                                                        BF16 => BF16
 4036    0.0 %         ReduceDeviceOperation                                             0         1 μs         32 μs      4                                                        BF16 => BF16
 4038    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         30 μs      1                                                        BF16 => BF16
 4040    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         35 μs      1                                                        BF16 => BF16
 4042    0.0 %         UnaryDeviceOperation                                              0         4 μs         83 μs    110                                                        BF16 => BF16
 4043    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/16 x 32 x 2560 x 640        1        65 μs         31 μs     20  533 GB/s  104.1 %  65.0 TFLOPs   58.7 %   LoFi BF16 x BFP4 => BF16
 4047    0.0 %         SliceDeviceOperation                                              1         2 μs         25 μs    110                                                        BF16 => BF16
 4049    0.0 %         BinaryNgDeviceOperation                                           1         6 μs         80 μs    110                                                  BF16, BF16 => BF16
 4051    0.0 %         PermuteDeviceOperation                                            1         2 μs         30 μs    110                                                        BF16 => BF16
 4053    0.0 %         BinaryNgDeviceOperation                                           1         4 μs         55 μs    110                                                  BF16, BF16 => BF16
 4055    0.0 %         UnaryDeviceOperation                                              1        15 μs         37 μs    110                                                        BF16 => BF16
 4058    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/16 x 32 x 320 x 2560        0        30 μs          9 μs     40  789 GB/s  154.0 %  69.6 TFLOPs   31.5 %   LoFi BF16 x BFP4 => BF16
 4060    0.0 %         FastReduceNCDeviceOperation                                       0         9 μs         18 μs    110                                                        BF16 => BF16
 4062    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         63 μs    110                                                  BF16, BF16 => BF16
 4063    0.0 %         BinaryNgDeviceOperation                                           1         3 μs         52 μs    110                                                  BF16, BF16 => BF16
 4066    0.0 %         BinaryNgDeviceOperation                                           0         4 μs         55 μs    110                                                  BF16, BF16 => BF16
 4068    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 2560                            0        13 μs         59 μs     80  121 GB/s   23.6 %  16.3 TFLOPs    3.7 %   LoFi BF16 x BFP8 => BF16
 4070    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         27 μs    110                                                  BF16, BF16 => BF16
 4071    0.0 %         ReduceScatterDeviceOperation                                      0        26 μs         55 μs      5                                                        BF16 => BF16
 4076    0.0 %         ReshapeViewDeviceOperation                                        0       131 μs         37 μs    110                                                        BF16 => BF16

These ops have a >6 μs gap since the previous operation. Running with tracing could save 1011979 μs (98.3% of overall time)
Alternatively ensure device is not waiting for the host. Experts can try moving runtime args in the kernels to compile-time args.

Matmul Optimization
-------------------
 2816    0.3 %   SLOW  MatmulDeviceOperation 128 x 2560 x 12800                          0       168 μs      2,755 μs     40  198 GB/s   38.8 %  49.8 TFLOPs   22.5 %   LoFi BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=4 and output subblock 1x4 look good 🤷
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 2959    0.0 %   SLOW  MatmulDeviceOperation 128 x 10240 x 352                           1        46 μs          1 μs     44  136 GB/s   26.6 %  20.1 TFLOPs    8.3 %   LoFi BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 2967    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 10240                           1        28 μs          0 μs    107  214 GB/s   41.9 %  30.5 TFLOPs    5.2 %   LoFi BF16 x BFP8 => BF16
- in0_block_w=2 and output subblock 4x1 look good 🤷
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 2981    0.0 %   SLOW  MatmulDeviceOperation 128 x 2560 x 10336                          1       107 μs          1 μs    108  302 GB/s   59.0 %  63.2 TFLOPs   21.2 %  HiFi2 BF16 x BFP8 => FP32
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 4x1 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 2994    0.0 %   SLOW  MatmulDeviceOperation 128 x 2560 x 6144                           0        79 μs          0 μs     96  227 GB/s   44.4 %  50.9 TFLOPs   19.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 2x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 3072    0.0 %   SLOW  MatmulDeviceOperation 128 x 6144 x 2560                           0        85 μs          1 μs     40  221 GB/s   43.2 %  47.1 TFLOPs   42.6 %  HiFi2 FP32 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=8 and output subblock 1x4 look good 🤷

 3099    0.0 %   SLOW  MatmulDeviceOperation 128 x 10240 x 352                           1        41 μs          1 μs     44   89 GB/s   17.3 %  22.7 TFLOPs    9.3 %   LoFi BF16 x BFP8 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3107    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 10240                           1        27 μs          0 μs    107  216 GB/s   42.1 %  30.7 TFLOPs    5.2 %   LoFi BF16 x BFP8 => BF16
- in0_block_w=2 and output subblock 4x1 look good 🤷
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3122    0.0 %   SLOW  MatmulDeviceOperation 128 x 2560 x 1184                           0        52 μs          1 μs     37   64 GB/s   12.6 %  15.0 TFLOPs    7.3 %   LoFi BF16 x BFP8 => BF16
- in0_block_w=2 and output subblock 4x1 look good 🤷
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3211    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       116 μs         21 μs     20  297 GB/s   57.9 %  36.1 TFLOPs   32.7 %   LoFi BF16 x BFP4 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3226    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        0        59 μs          1 μs     40  405 GB/s   79.1 %  35.7 TFLOPs   16.2 %   LoFi BF16 x BFP4 => BF16
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3287    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       146 μs         21 μs     20  236 GB/s   46.1 %  28.8 TFLOPs   26.0 %   LoFi BF16 x BFP4 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3302    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        0        67 μs          1 μs     40  354 GB/s   69.1 %  31.2 TFLOPs   14.1 %   LoFi BF16 x BFP4 => BF16
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3366    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       109 μs         18 μs     20  316 GB/s   61.8 %  38.6 TFLOPs   34.9 %   LoFi BF16 x BFP4 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3379    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        1        57 μs          1 μs     40  420 GB/s   82.1 %  37.1 TFLOPs   16.8 %   LoFi BF16 x BFP4 => BF16
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3444    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       168 μs         19 μs     20  205 GB/s   40.0 %  25.0 TFLOPs   22.6 %   LoFi BF16 x BFP4 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3458    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        0        74 μs          1 μs     40  323 GB/s   63.0 %  28.5 TFLOPs   12.9 %   LoFi BF16 x BFP4 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=5 and output subblock 1x2 look good 🤷
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3522    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       124 μs         18 μs     20  279 GB/s   54.4 %  34.0 TFLOPs   30.7 %   LoFi BF16 x BFP4 => BF16
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 3536    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        0        61 μs          1 μs     40  391 GB/s   76.3 %  34.5 TFLOPs   15.6 %   LoFi BF16 x BFP4 => BF16
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

